,Stock,Type,Start Date,End Date,Seed,Open,High,Low,Close,Volume
0,^GSPTSE,DNN,2022-01-01,2024-01-01,1,0.1445595406351185,0.1766468697156858,0.1420132343182115,0.1559559113372416,0.1687656376613776
1,^GSPTSE,DNN,2022-01-01,2024-01-01,2,0.1476270033011633,0.1776728039750783,0.1552639840740133,0.1908240499733887,0.1696436403570027
2,^GSPTSE,DNN,2022-01-01,2024-01-01,3,0.1304034964391545,0.1604646721347064,0.1532393178327099,0.1457648326247615,0.1693789325167649
3,^GSPTSE,DNN,2022-01-01,2024-01-01,4,0.1365287429245684,0.1645706344699641,0.1810229912855788,0.163948144199959,0.1844619306209777
4,^GSPTSE,DNN,2022-01-01,2024-01-01,5,0.1453728450726798,0.2356738539969967,0.2095484598873225,0.2277802530977414,0.1748412140902976
5,^GSPTSE,DNN,2022-01-01,2024-01-01,6,0.1694623106832009,0.2976696770615759,0.2071899458857544,0.1982129930984776,0.1899054220899447
6,^GSPTSE,DNN,2022-01-01,2024-01-01,7,0.2627739002238309,0.2748063475836797,0.2174414713791058,0.2269203965555308,0.1686124991402621
7,^GSPTSE,DNN,2022-01-01,2024-01-01,8,0.2996539317825967,0.2762759580306368,0.2333249826001276,0.2027540346466646,0.1794763840972113
8,^GSPTSE,DNN,2022-01-01,2024-01-01,9,0.3398943193039021,0.3086830927468407,0.2908334307335371,0.2654066245590741,0.1819464365043596
9,^GSPTSE,DNN,2022-01-01,2024-01-01,10,0.2154224881959249,0.3225968690168782,0.2662639574392497,0.2833976662961072,0.1716480892173622
10,^GSPTSE,DNN,2022-01-01,2024-01-01,11,0.4231398983841689,0.3320623149073757,0.288803216786845,0.3636993477709579,0.1665834893395981
11,^GSPTSE,DNN,2022-01-01,2024-01-01,12,0.3119113176853834,0.2024385321466153,0.2045681123243132,0.2332115356849234,0.1683181812885174
12,^GSPTSE,DNN,2022-01-01,2024-01-01,13,0.1496014901697552,0.1425445317180221,0.2233120259289328,0.1863732844699192,0.1832310999986906
13,^GSPTSE,DNN,2022-01-01,2024-01-01,14,0.2124854126750645,0.2645061785388231,0.2242564680345679,0.2119102885058807,0.169010043626504
14,^GSPTSE,DNN,2022-01-01,2024-01-01,15,0.1491670458058355,0.1690723044603335,0.1932891766618105,0.1798118859611109,0.1736199375059753
15,^GSPTSE,DNN,2022-01-01,2024-01-01,16,0.1580972306533711,0.2011368360594037,0.1626523603461785,0.1774918898506337,0.1689133030955298
16,^GSPTSE,DNN,2022-01-01,2024-01-01,17,0.1331497740245567,0.1316152985949921,0.1278763873454609,0.1519685967151951,0.1703825174180473
17,^GSPTSE,DNN,2022-01-01,2024-01-01,18,0.1798961634180386,0.1597960122202778,0.1458330595551751,0.2036271152064444,0.171313365177002
18,^GSPTSE,DNN,2022-01-01,2024-01-01,19,0.1528530317169427,0.1798527779729915,0.2394640746509859,0.3184777916140843,0.180174537852212
19,^GSPTSE,DNN,2022-01-01,2024-01-01,20,0.2784641661196808,0.2907356058320432,0.2856735531884046,0.3801170847274039,0.2102764640492477
20,^GSPTSE,DNN,2022-01-01,2024-01-01,21,0.1082878609935522,0.1348274319012269,0.1259889560315163,0.1561545854243215,0.1779879106764222
21,^GSPTSE,DNN,2022-01-01,2024-01-01,22,0.1735665469341501,0.160855100986782,0.3420765147995915,0.2020101994980997,0.1886508797602761
22,^GSPTSE,DNN,2022-01-01,2024-01-01,23,0.1479070036370997,0.142844012006004,0.1965539963777303,0.2456105869010489,0.1684481106395144
23,^GSPTSE,DNN,2022-01-01,2024-01-01,24,0.1663092772873231,0.2175807414247497,0.1908461023924949,0.2998365457891473,0.187258219122966
24,^GSPTSE,DNN,2022-01-01,2024-01-01,25,0.1459154329073948,0.2079726404317518,0.1777594421518704,0.1900110553448978,0.1693670930836932
25,^GSPTSE,DNN,2022-01-01,2024-01-01,26,0.1438649598431518,0.1541887600720969,0.1548989338073122,0.1599740306007196,0.1690834927616258
26,^GSPTSE,DNN,2022-01-01,2024-01-01,27,0.3262267210580612,0.2518479842194618,0.38413009019494,0.3623629992434933,0.1688454453156383
27,^GSPTSE,DNN,2022-01-01,2024-01-01,28,0.2977643120888419,0.3130225331764775,0.25091757903219,0.3561324348754967,0.1701372193446385
28,^GSPTSE,DNN,2022-01-01,2024-01-01,29,0.1575528386369658,0.1689827875456613,0.152913360558619,0.2585904115279569,0.1742275132691923
29,^GSPTSE,DNN,2022-01-01,2024-01-01,30,0.3520547745436752,0.1991938793359358,0.2350939236772704,0.344477524758482,0.1778484014801395
30,^GSPTSE,DNN,2022-01-01,2024-01-01,31,0.1416107675552071,0.1496889682439236,0.1492896654499224,0.1706654180751161,0.1674011966260553
31,^GSPTSE,DNN,2022-01-01,2024-01-01,32,0.1524658767797751,0.152323272090649,0.1327362193795996,0.1571141540209909,0.1666664804457995
32,^GSPTSE,DNN,2022-01-01,2024-01-01,33,0.2963486928522756,0.3393469243602378,0.3166688432399443,0.3886177854579888,0.1675661471681894
33,^GSPTSE,DNN,2022-01-01,2024-01-01,34,0.2249910994582206,0.1522370522886278,0.2066089945607261,0.1440366851881807,0.1751887499771803
