,Stock,Type,Start Date,End Date,Seed,Open,High,Low,Close,Volume
0,^GSPTSE,DNN,2022-01-01,2024-01-01,1,0.4836876448093721,0.5318274699333904,0.5121004989378968,0.538350749322342,0.1678491055941438
1,^GSPTSE,DNN,2022-01-01,2024-01-01,2,3.0926263015819515,3.057143618414141,3.220214383556024,3.349306900754194,0.3182915373543079
2,^GSPTSE,DNN,2022-01-01,2024-01-01,3,2.513195812282877,2.5706389973603163,2.6606817797016387,2.85321934005406,0.2168193230664719
3,^GSPTSE,DNN,2022-01-01,2024-01-01,4,0.3585252937392761,0.2864600594834253,0.2681390094618679,0.3282075504435658,0.1750264681283357
4,^GSPTSE,DNN,2022-01-01,2024-01-01,5,1.150148930710932,1.1489023586490918,1.238975147576774,1.2531439666684658,0.1705342281474469
5,^GSPTSE,DNN,2022-01-01,2024-01-01,6,1.2740379674424969,1.3414009964366311,1.453622386521002,1.442254837129736,0.1865258614033396
6,^GSPTSE,DNN,2022-01-01,2024-01-01,7,1.3804307938234033,1.4366579229593266,1.475729803203154,1.4640896552671572,0.1687531054006396
7,^GSPTSE,DNN,2022-01-01,2024-01-01,8,1.1863035198398164,1.1726424923024197,1.2357448247372715,1.189823929761382,0.1664499210957586
8,^GSPTSE,DNN,2022-01-01,2024-01-01,9,1.349633762265015,1.382270523853085,1.444963855002509,1.4306415595969049,0.1679577993147194
9,^GSPTSE,DNN,2022-01-01,2024-01-01,10,1.501590578628535,1.5267387516008806,1.571007260052849,1.616416298238376,0.1682307781111963
10,^GSPTSE,DNN,2022-01-01,2024-01-01,11,1.3017541942580515,1.3105508134857151,1.4292421260166386,1.381760219854093,0.1650203755734775
11,^GSPTSE,DNN,2022-01-01,2024-01-01,12,0.831154025531395,0.9158263139931646,0.9145026375580182,0.9440410105280784,0.1693101436831624
12,^GSPTSE,DNN,2022-01-01,2024-01-01,13,3.4604967215364377,3.5056388916519228,3.69312277101356,3.823285003789771,0.4130049718822199
13,^GSPTSE,DNN,2022-01-01,2024-01-01,14,0.6742993341261774,0.6947686829256788,0.6694981669650237,0.697584826618309,0.1685778791892954
14,^GSPTSE,DNN,2022-01-01,2024-01-01,15,0.5599759232919862,0.5938727390004775,0.6480589953607812,0.6361559711132433,0.1682301215768503
15,^GSPTSE,DNN,2022-01-01,2024-01-01,16,0.8491187069986006,0.8316492431102357,0.8386293287687078,0.8769002063739773,0.1661749939076467
16,^GSPTSE,DNN,2022-01-01,2024-01-01,17,0.4715083934625384,0.48968239679552,0.4885546615346579,0.4619182702790327,0.183067952131962
17,^GSPTSE,DNN,2022-01-01,2024-01-01,18,0.5199632258627872,0.5135643554230629,0.5606675514810956,0.5751675654987235,0.1715834678779105
18,^GSPTSE,DNN,2022-01-01,2024-01-01,19,0.2871096796969587,0.2169740063975362,0.3283646519082599,0.2690883871437202,0.1710590501765747
19,^GSPTSE,DNN,2022-01-01,2024-01-01,20,0.1739424040701534,0.2064908159625035,0.1886495799326426,0.2151724763852052,0.1673580974068994
20,^GSPTSE,DNN,2022-01-01,2024-01-01,21,1.260877424964593,1.2792289002685435,1.3377679869558885,1.34870130822635,0.1875606821938564
21,^GSPTSE,DNN,2022-01-01,2024-01-01,22,0.7861354528796847,0.768629238605757,0.6129579529144618,0.7327562315122224,0.1711148001617254
22,^GSPTSE,DNN,2022-01-01,2024-01-01,23,0.4233519090799608,0.4586724319907006,0.454862000635154,0.5182655684292049,0.1782998551188954
23,^GSPTSE,DNN,2022-01-01,2024-01-01,24,0.4039312479647171,0.2759447724176546,0.2414291585518787,0.3045233362368204,0.1698763877325688
24,^GSPTSE,DNN,2022-01-01,2024-01-01,25,0.8056299214831993,0.8390856637378347,0.8713827061263894,0.8722599646104898,0.1671544675346032
25,^GSPTSE,DNN,2022-01-01,2024-01-01,26,0.6623615599934404,0.701084710264283,0.6786224131735433,0.7365225138739426,0.1725192339676663
26,^GSPTSE,DNN,2022-01-01,2024-01-01,27,0.7951226473826277,0.8619312923235667,0.9743884211617414,0.9862167267616084,0.2195015246182831
27,^GSPTSE,DNN,2022-01-01,2024-01-01,28,0.35180674503177,0.3545692742460894,0.3550488379707843,0.3916505659874603,0.1736094352146191
28,^GSPTSE,DNN,2022-01-01,2024-01-01,29,0.9253671340802668,0.9504810901217988,0.9809375538875544,0.9942281752937072,0.1654282904890839
