,Stock,Type,Start Date,End Date,Seed,Open,High,Low,Close,Volume
0,^GSPTSE,DNN,2022-01-01,2024-01-01,1,0.2092549406248288,0.1573024013568685,0.2386990244713101,0.2081724043062753,0.1788861644279023
1,^GSPTSE,DNN,2022-01-01,2024-01-01,2,1.3973783244031863,1.4467052565349203,1.2817713417062142,1.533041338708692,0.2180511151983707
2,^GSPTSE,DNN,2022-01-01,2024-01-01,3,0.2138146782164255,0.2100120079229389,0.2960443529402073,0.2816413233751959,0.1808025393692197
3,^GSPTSE,DNN,2022-01-01,2024-01-01,4,1.143697685512662,1.189048057005727,1.205413539157119,1.2152964439475846,0.1668995808941895
4,^GSPTSE,DNN,2022-01-01,2024-01-01,5,0.7872471799649823,0.8303975277676896,0.8469937933403808,0.8679755491322776,0.1933481095914489
5,^GSPTSE,DNN,2022-01-01,2024-01-01,6,1.0453014104643503,1.0686421716479997,1.1015004223943223,1.0452109573881927,0.1692430378340067
6,^GSPTSE,DNN,2022-01-01,2024-01-01,7,1.275672880690403,1.2884063568320052,1.3804652244361588,1.3351046221459528,0.1716771954800535
7,^GSPTSE,DNN,2022-01-01,2024-01-01,8,0.1888515576046084,0.2053627401327591,0.2053746087010794,0.2379230944776311,0.1692979652444769
8,^GSPTSE,DNN,2022-01-01,2024-01-01,9,0.8740477848634559,0.8507547900043009,0.9047395484433162,0.921489474286054,0.1671725506384673
9,^GSPTSE,DNN,2022-01-01,2024-01-01,10,1.635323766118191,1.6031347173308104,1.7342818552468455,1.7047813644497023,0.1704900062603901
10,^GSPTSE,DNN,2022-01-01,2024-01-01,11,0.5421911933191507,0.567202876876404,0.6264185910669154,0.631467411551834,0.1689514343731396
11,^GSPTSE,DNN,2022-01-01,2024-01-01,12,0.4607135249024036,0.5076691873404766,0.5562015650857178,0.5170219294917341,0.1705135605168397
12,^GSPTSE,DNN,2022-01-01,2024-01-01,13,1.6658399742075385,1.6191818115109191,1.7000428881168392,1.7010548613808558,0.1938905702707428
13,^GSPTSE,DNN,2022-01-01,2024-01-01,14,1.7366885518264896,1.6388660180910242,1.6819027116627034,1.6580792275977865,0.1831721300825224
14,^GSPTSE,DNN,2022-01-01,2024-01-01,15,0.8390455381131559,0.869367753388275,0.851754045119982,0.911394850709168,0.1892912664164429
15,^GSPTSE,DNN,2022-01-01,2024-01-01,16,0.6095753703643348,0.6350023126286519,0.6035140011568777,0.7448401248001267,0.1730081266474207
16,^GSPTSE,DNN,2022-01-01,2024-01-01,17,0.5433843512079133,0.4392879585043662,0.4556874335787479,0.4317058140879224,0.1661585888681335
17,^GSPTSE,DNN,2022-01-01,2024-01-01,18,0.5496057610705186,0.4835027979078296,0.5378122931617819,0.4963561798924462,0.1738052934581918
18,^GSPTSE,DNN,2022-01-01,2024-01-01,19,0.1206822664719222,0.1321390377433536,0.1226844346318877,0.1459047829706871,0.1719643555903649
19,^GSPTSE,DNN,2022-01-01,2024-01-01,20,0.2051144144984727,0.2618012098880443,0.2691744786773513,0.30157076032768,0.1724709371948005
20,^GSPTSE,DNN,2022-01-01,2024-01-01,21,0.306114307212474,0.3375486946447367,0.2987414387160435,0.3512498459800212,0.1678808654139454
21,^GSPTSE,DNN,2022-01-01,2024-01-01,22,0.4792917068432036,0.4504036619782102,0.4793119919685374,0.4999681475685466,0.1692919748805732
