,Open,High,Low,Close,Volume
0,0.6109757475539589,0.5986148613180199,0.5506015125156406,0.6127506397013976,0.164560220275508
1,0.7569088799461946,0.7520262936006352,0.6549445310149731,0.6915483258933784,0.17570146839621972
2,0.7553832719149364,0.8272925991321946,0.7738444627004618,0.755350751884186,0.19277882643256342
3,0.8253443746978473,0.9268288361584555,0.846380294423142,0.8154120183228444,0.20109812237785607
4,0.732023062564473,0.7097005788903176,0.66273718678249,0.713708680826152,0.1750368896321722
5,0.7277134745764335,0.7401239742211885,0.6476119176934705,0.7274480863606588,0.15769561312917849
6,0.1583676447804924,0.14055482271670441,0.1216400383332046,0.18270691285313445,0.1545021047349322
7,0.40338176101309925,0.3800512362382254,0.3493996746540145,0.40813625442951046,0.1600874987563738
8,0.6929420894348701,0.6940697891529063,0.5921075544948918,0.7202500913700884,0.15644977627339374
9,1.7148821397879064,1.763368158363382,1.6034612424401042,1.6882562639322318,0.18627104472100156
10,2.738893121904724,2.8080261336564254,2.6535276369947343,2.727031005435373,0.2832793213981134
11,1.2075918393423275,1.263685833828943,1.1051681949737606,1.2169741757618595,0.19200752524365478
12,0.9281028628864985,0.9485960458432712,0.8367710718205269,0.9587796870906633,0.16488918389765891
13,0.6003029079907803,0.6028636016552815,0.5343558645446166,0.569074086527378,0.1820107286034776
14,1.9309822922853348,1.8708577651807192,1.720337545112243,1.9789825017983758,0.16084496329883963
15,1.256928691214134,1.1847210199419995,1.111773121760431,1.248042018759659,0.1559264316710918
16,0.7051840486614015,0.7809542658398426,0.7004706753409249,0.7413484426857233,0.1639215845780475
17,0.6614030870841568,0.6283143141181013,0.581460208718065,0.5086771584601983,0.2559247940372756
18,1.0043151013724132,0.9905034159381512,0.8941396172365242,0.982085942364487,0.17573426999602776
19,1.9347794321229912,2.152575875138456,1.8325021471036183,1.8553836243739528,0.16005339981770364
20,0.6285128612438738,0.6525917756457943,0.5496146509188646,0.4514100044458732,0.17764156321683852
21,0.33632973362875374,0.3561595116205037,0.3132198145984838,0.3498206599821157,0.19895525876679143
22,0.8922443105346481,0.8829563503989989,0.8176237384813011,0.9045587288071621,0.16765346244084067
23,1.7149273821690645,2.303058216500899,1.5564792689000189,1.6676377109865124,0.5702681284588751
24,3.1469605787007247,3.16613358972217,2.806649720541265,3.181265382429035,0.183085642024877
25,0.4658426884845054,0.4736271629875565,0.5725139846191926,0.6223585550654592,0.15511838169730405
