,Stock,Type,Start Date,End Date,Seed,Open,High,Low,Close,Volume
0,^GSPTSE,GRU,2022-01-01,2024-01-01,1,0.117963671,0.138768124,0.141540692,0.169711861,0.167282156
1,^GSPTSE,GRU,2022-01-01,2024-01-01,2,0.26549749,0.179268599,0.232637031,0.268871727,0.168842809
2,^GSPTSE,GRU,2022-01-01,2024-01-01,3,0.171148891,0.189341279,0.144905101,0.160070035,0.165488864
3,^GSPTSE,GRU,2022-01-01,2024-01-01,4,0.155654054,0.202361904,0.218972339,0.19325191,0.167475193
4,^GSPTSE,GRU,2022-01-01,2024-01-01,5,0.136839309,0.135018607,0.143394834,0.185590669,0.16969575
5,^GSPTSE,GRU,2022-01-01,2024-01-01,6,0.10530267,0.129702754,0.138828397,0.155036541,0.167609135
6,^GSPTSE,GRU,2022-01-01,2024-01-01,7,0.132154547,0.211276758,0.213580845,0.213453291,0.167836898
7,^GSPTSE,GRU,2022-01-01,2024-01-01,8,0.113950985,0.173645932,0.250286862,0.177702692,0.169876765
8,^GSPTSE,GRU,2022-01-01,2024-01-01,9,0.147424298,0.161853958,0.140077967,0.183934089,0.169025819
9,^GSPTSE,GRU,2022-01-01,2024-01-01,10,0.137463665,0.152778002,0.115943329,0.210466776,0.166447995
10,^GSPTSE,GRU,2022-01-01,2024-01-01,11,0.116493485,0.16185512,0.143599112,0.194522141,0.168583378
11,^GSPTSE,GRU,2022-01-01,2024-01-01,12,0.109790276,0.139010755,0.140338327,0.163996817,0.168984759
12,^GSPTSE,GRU,2022-01-01,2024-01-01,13,0.167670108,0.18976438,0.208102493,0.226083308,0.17234072
13,^GSPTSE,GRU,2022-01-01,2024-01-01,14,0.141297733,0.143422661,0.242626848,0.185132837,0.168444581
14,^GSPTSE,GRU,2022-01-01,2024-01-01,15,0.107519157,0.14504249,0.172117639,0.21398067,0.168134236
15,^GSPTSE,GRU,2022-01-01,2024-01-01,16,0.137384852,0.128361195,0.133025201,0.160842075,0.165042971
16,^GSPTSE,GRU,2022-01-01,2024-01-01,17,0.115745422,0.154036405,0.166688021,0.227509567,0.166363165
17,^GSPTSE,GRU,2022-01-01,2024-01-01,18,0.108948908,0.156277299,0.115967866,0.19705275,0.163621388
18,^GSPTSE,GRU,2022-01-01,2024-01-01,19,0.167447351,0.134393447,0.145916145,0.172570123,0.164734851
19,^GSPTSE,GRU,2022-01-01,2024-01-01,20,0.103707691,0.122106226,0.196821582,0.181918093,0.166030188
20,^GSPTSE,GRU,2022-01-01,2024-01-01,21,0.114840398,0.149171827,0.247687437,0.196520692,0.164074471
21,^GSPTSE,GRU,2022-01-01,2024-01-01,22,0.128385848,0.144944281,0.183224694,0.180791731,0.168966487
22,^GSPTSE,GRU,2022-01-01,2024-01-01,23,0.184203257,0.13087957,0.148773589,0.169425021,0.169696645
23,^GSPTSE,GRU,2022-01-01,2024-01-01,24,0.137359522,0.135747017,0.155794877,0.163873232,0.173782871
24,^GSPTSE,GRU,2022-01-01,2024-01-01,25,0.19055365,0.139013495,0.152927111,0.208152274,0.175870762
25,^GSPTSE,GRU,2022-01-01,2024-01-01,26,0.118965506,0.143805104,0.145933939,0.221406492,0.166522794
26,^GSPTSE,GRU,2022-01-01,2024-01-01,27,0.134016941,0.147757387,0.139607627,0.168694042,0.166819744
27,^GSPTSE,GRU,2022-01-01,2024-01-01,28,0.185515178,0.149183893,0.14955975,0.172708763,0.166727346
28,^GSPTSE,GRU,2022-01-01,2024-01-01,29,0.179781808,0.158708294,0.134022789,0.176534753,0.167595437
29,^GSPTSE,GRU,2022-01-01,2024-01-01,30,0.130525092,0.129585888,0.130126409,0.162428082,0.164001459
30,^GSPTSE,GRU,2022-01-01,2024-01-01,31,0.130985943,0.154462906,0.230761909,0.169411393,0.173952956
31,^GSPTSE,GRU,2022-01-01,2024-01-01,32,0.141997351,0.201246448,0.141113087,0.182543212,0.175227069
32,^GSPTSE,GRU,2022-01-01,2024-01-01,33,0.190327617,0.15854183,0.210053994,0.197122921,0.169927139
33,^GSPTSE,GRU,2022-01-01,2024-01-01,34,0.151442306,0.133796238,0.133711764,0.160162515,0.177178353
34,^GSPTSE,GRU,2022-01-01,2024-01-01,35,0.155941705,0.159979887,0.15514064,0.183331958,0.168455082
35,^GSPTSE,GRU,2022-01-01,2024-01-01,36,0.106677734,0.127027873,0.1832439,0.169934764,0.167377957
36,^GSPTSE,GRU,2022-01-01,2024-01-01,37,0.134070061,0.23066523,0.141832256,0.170576233,0.168194614
37,^GSPTSE,GRU,2022-01-01,2024-01-01,38,0.130489269,0.132895533,0.128840952,0.168470766,0.169285107
38,^GSPTSE,GRU,2022-01-01,2024-01-01,39,0.141411965,0.213768853,0.217613038,0.246465405,0.169798691
39,^GSPTSE,GRU,2022-01-01,2024-01-01,40,0.141546429,0.137384067,0.206717094,0.158466377,0.165545242
40,^GSPTSE,GRU,2022-01-01,2024-01-01,41,0.178704514,0.154486707,0.155869934,0.19622514,0.165904919
41,^GSPTSE,GRU,2022-01-01,2024-01-01,42,0.137489861,0.209356648,0.1524555,0.250083737,0.16783184
42,^GSPTSE,GRU,2022-01-01,2024-01-01,43,0.114162212,0.134050451,0.181318213,0.193689216,0.170072219
43,^GSPTSE,GRU,2022-01-01,2024-01-01,44,0.117674394,0.129657107,0.154309696,0.166247223,0.167211511
44,^GSPTSE,GRU,2022-01-01,2024-01-01,45,0.115684119,0.178051617,0.194073227,0.172293342,0.1658191
45,^GSPTSE,GRU,2022-01-01,2024-01-01,46,0.121288013,0.145699881,0.166352781,0.184234354,0.168706464
46,^GSPTSE,GRU,2022-01-01,2024-01-01,47,0.113839397,0.138578396,0.175430335,0.168503034,0.169947259
47,^GSPTSE,GRU,2022-01-01,2024-01-01,48,0.128915531,0.269322005,0.255251848,0.236538667,0.165838244
48,^GSPTSE,GRU,2022-01-01,2024-01-01,49,0.129163124,0.18688954,0.131930031,0.18320447,0.16948446
49,^GSPTSE,GRU,2022-01-01,2024-01-01,50,0.10710391,0.175481987,0.177711515,0.189405536,0.164790407
50,^GSPTSE,GRU,2022-09-01,2024-09-01,1,0.202430609,0.18390098,0.143184241,0.224592696,0.242775146
51,^GSPTSE,GRU,2022-09-01,2024-09-01,2,0.232497929,0.149663712,0.147970193,0.161494592,0.242777149
52,^GSPTSE,GRU,2022-09-01,2024-09-01,3,0.18870176,0.148446373,0.170201082,0.188458366,0.244116074
53,^GSPTSE,GRU,2022-09-01,2024-09-01,4,0.22497447,0.165782067,0.178719063,0.193934892,0.247815357
54,^GSPTSE,GRU,2022-09-01,2024-09-01,5,0.129383099,0.166987177,0.160515728,0.164564436,0.248937853
55,^GSPTSE,GRU,2022-09-01,2024-09-01,6,0.12207847,0.216226896,0.15072173,0.172277699,0.25315763
56,^GSPTSE,GRU,2022-09-01,2024-09-01,7,0.128078583,0.146982192,0.164439326,0.183333269,0.237824863
57,^GSPTSE,GRU,2022-09-01,2024-09-01,8,0.158430497,0.291504607,0.136799292,0.179541353,0.245514805
58,^GSPTSE,GRU,2022-09-01,2024-09-01,9,0.128529842,0.152913685,0.203814332,0.165779907,0.249590416
59,^GSPTSE,GRU,2022-09-01,2024-09-01,10,0.146716864,0.162803581,0.200542986,0.205263905,0.246773893
60,^GSPTSE,GRU,2022-09-01,2024-09-01,11,0.137693217,0.159718036,0.209817379,0.206143871,0.259321279
