,Stock,Type,Start Date,End Date,Seed,Open,High,Low,Close,Volume
0,^GSPTSE,GRU,2022-01-01,2024-01-01,1,0.1988624402336945,0.2340651196121798,0.2475348824623222,0.2593662035479796,0.1652692059005458
1,^GSPTSE,GRU,2022-01-01,2024-01-01,2,0.1956004475493947,0.1654790089455914,0.1552287496944551,0.2262638755853817,0.1672737048023961
2,^GSPTSE,GRU,2022-01-01,2024-01-01,3,0.1221613661097597,0.1603288699140286,0.1397035937286655,0.1806862155216471,0.1637618945262776
3,^GSPTSE,GRU,2022-01-01,2024-01-01,4,0.1251626944622639,0.15809493305384,0.1739283928710821,0.1833243592691531,0.166337414161528
4,^GSPTSE,GRU,2022-01-01,2024-01-01,5,0.1596415364341132,0.1624397344459486,0.1378941793056531,0.1919789173069026,0.1666727374390462
5,^GSPTSE,GRU,2022-01-01,2024-01-01,6,0.1200056685588952,0.1387751414080847,0.1721383801076241,0.1682305650627505,0.1723318663498783
6,^GSPTSE,GRU,2022-01-01,2024-01-01,7,0.1541405542844204,0.1824082467768895,0.2326982185264304,0.2523908530386843,0.1616147895391936
7,^GSPTSE,GRU,2022-01-01,2024-01-01,8,0.1728961863589198,0.1704639977645395,0.1873915866720813,0.2049738576403623,0.1660815698224181
8,^GSPTSE,GRU,2022-01-01,2024-01-01,9,0.1509876057337274,0.1807352370244402,0.2154626760809863,0.2315746955563236,0.1661401954109428
9,^GSPTSE,GRU,2022-01-01,2024-01-01,10,0.1080961813830211,0.1356168161690655,0.1239814780802277,0.1724826582833878,0.1646923477293667
10,^GSPTSE,GRU,2022-01-01,2024-01-01,11,0.2138642091035694,0.2379902661327099,0.168978561231588,0.2179818128426222,0.1610726637969188
11,^GSPTSE,GRU,2022-01-01,2024-01-01,12,0.1220993200391624,0.1470392882788699,0.2088046891364485,0.2485597345609987,0.1655481714428407
12,^GSPTSE,GRU,2022-01-01,2024-01-01,13,0.1693834755047204,0.2156460195985904,0.2732888061660096,0.2881747904506838,0.1653171446065542
13,^GSPTSE,GRU,2022-01-01,2024-01-01,14,0.1453129619418923,0.155253619112093,0.1742838755460192,0.188254308578681,0.1655840338829842
14,^GSPTSE,GRU,2022-01-01,2024-01-01,15,0.1176460807880354,0.1561833771137034,0.1723562299457104,0.1941140380409968,0.1647737389512398
15,^GSPTSE,GRU,2022-01-01,2024-01-01,16,0.1204909473522163,0.1314628653608101,0.1315273727524943,0.1629324629910703,0.1680943687274531
16,^GSPTSE,GRU,2022-01-01,2024-01-01,17,0.1376223505420565,0.1481519430779743,0.1697573820342114,0.1801331285589609,0.1675809329857667
17,^GSPTSE,GRU,2022-01-01,2024-01-01,18,0.1104144892176828,0.1434761109847703,0.1235810245760698,0.1793583901263677,0.1605370630364114
18,^GSPTSE,GRU,2022-01-01,2024-01-01,19,0.13176706369826,0.1713949394791443,0.1842299119988119,0.2306552124993345,0.1618153845564728
19,^GSPTSE,GRU,2022-01-01,2024-01-01,20,0.1381028114169899,0.178259153631046,0.15980200248396,0.2009504420213053,0.1675330619480411
20,^GSPTSE,GRU,2022-01-01,2024-01-01,21,0.1334246499663646,0.1607738626371647,0.1450515824543373,0.2197138752000295,0.1626652586115799
21,^GSPTSE,GRU,2022-01-01,2024-01-01,22,0.1280989844365547,0.1378680772721007,0.1391049544013119,0.1677208284885693,0.1666905663754073
22,^GSPTSE,GRU,2022-01-01,2024-01-01,23,0.1204665910141329,0.1509490895013088,0.1502241845823468,0.2059859201696136,0.1649490270279882
23,^GSPTSE,GRU,2022-01-01,2024-01-01,24,0.129140617369196,0.1340536457693433,0.1304714690098329,0.1791569731475555,0.1742029303542288
24,^GSPTSE,GRU,2022-01-01,2024-01-01,25,0.1318894532278863,0.1561327060486855,0.1495755156155091,0.2090365400517182,0.1674687365488537
25,^GSPTSE,GRU,2022-01-01,2024-01-01,26,0.1115440870721441,0.1408004027707537,0.1199442205948863,0.1685246863477823,0.1663135596163624
26,^GSPTSE,GRU,2022-01-01,2024-01-01,27,0.1202312815303653,0.1407913800429885,0.1549209823686724,0.1673846217340601,0.1644217005797933
27,^GSPTSE,GRU,2022-01-01,2024-01-01,28,0.1135380025775105,0.1737386793498142,0.1364011959769148,0.1937219590010288,0.1606771464858436
28,^GSPTSE,GRU,2022-01-01,2024-01-01,29,0.1230048683033463,0.1592422973721385,0.1567707550125586,0.1854856459692031,0.1672047997189221
29,^GSPTSE,GRU,2022-01-01,2024-01-01,30,0.1123399120067657,0.1543558583600258,0.1580477487313164,0.1941196734235386,0.162931470844882
30,^GSPTSE,GRU,2022-01-01,2024-01-01,31,0.1420112910576774,0.1801282483872534,0.1346359081743132,0.1655752488912865,0.162234319276845
31,^GSPTSE,GRU,2022-01-01,2024-01-01,32,0.1314278073175778,0.1597297701301856,0.1522109922497783,0.1961120795994682,0.1686555848522179
32,^GSPTSE,GRU,2022-01-01,2024-01-01,33,0.1468827835464287,0.1797406359487042,0.1954128134428447,0.209575801135208,0.1760507779530452
