,Base Seed,Fine-Tune Seed,Open,High,Low,Close,Volume
0,1.0,1.0,0.143375024672302,0.1397514765912981,0.1339350168407283,0.1346399476325705,0.1502407738688378
1,1.0,2.0,0.1486640981970053,0.1340880048223568,0.11384631530624,0.1472974079635733,0.1522053276444533
2,1.0,3.0,0.1488259726738149,0.1398467252660877,0.1257195453537131,0.1369786735946319,0.1519456642014203
3,1.0,4.0,0.1958698950873591,0.1864680544347489,0.1508244570920431,0.1846692512188596,0.1517185282389691
4,1.0,5.0,0.1465794266994505,0.131881496401693,0.1134846694373259,0.1462401217039265,0.1519508332995788
5,1.0,6.0,0.144780744860589,0.1405244381048687,0.1305243883266822,0.1403924542823625,0.1531733882485044
6,1.0,7.0,0.157457742023383,0.1507782924543171,0.1393667232439442,0.1421070189062489,0.1499583232283804
7,1.0,8.0,0.193360763384211,0.2064860809456952,0.1913185195612438,0.1838979677391969,0.1529569952258476
8,1.0,9.0,0.2108449865637255,0.2196532836773445,0.158607249411688,0.2048860747327056,0.1528606436250761
9,1.0,10.0,0.1889534219598987,0.1844047730748184,0.1604733584016109,0.1725156587489914,0.1493793550109787
10,1.0,11.0,0.2334259118715569,0.2628055505457081,0.231054874877695,0.2167224380731085,0.1537488780656148
11,1.0,12.0,0.1351847982765041,0.121408816492729,0.1079133848821859,0.1280925074925618,0.1501838912419328
12,1.0,13.0,0.1349910351244289,0.1375210831679864,0.1278979398950742,0.1323488301226259,0.1524461663939899
13,1.0,14.0,0.1738507582780277,0.1633137550153574,0.1338050245734114,0.1710852684261601,0.151595013573686
14,1.0,15.0,0.1640811758791874,0.1618318193367059,0.1444731129152968,0.1522856414948351,0.1505740157066476
15,1.0,16.0,0.1575011952702211,0.167514988972474,0.1527517115250511,0.1475102988153605,0.1549663509147214
16,1.0,17.0,0.1889304840580286,0.2045337508011182,0.1827606836011834,0.1745220790571472,0.1518977552580614
17,1.0,18.0,0.1412034401900011,0.1318729851079252,0.1203639718758787,0.1314680696874316,0.1531383276557945
18,1.0,19.0,0.1377330616048876,0.1244409040226537,0.1100707630701288,0.1308065769574523,0.1520423243135485
19,1.0,20.0,0.1648487836841712,0.1694325653598376,0.1476398606563787,0.1565991595024537,0.1491819479733521
20,2.0,1.0,0.1601651982566497,0.1288274647163048,0.1215205640618554,0.1601042232323826,0.1531370012611427
21,2.0,2.0,0.1481798684334569,0.1238067275232791,0.1152332555611271,0.1423159989716715,0.1521629523869734
22,2.0,3.0,0.1834418551984956,0.1794304228654526,0.1671916793756074,0.1660300772308453,0.1532215921522769
23,2.0,4.0,0.1819805263637764,0.1881722409396486,0.1728614149773146,0.1702020911814533,0.1545345113630531
24,2.0,5.0,0.1649440513572322,0.1537459700329642,0.1436576339923729,0.1545163786841794,0.1527469013974283
25,2.0,6.0,0.1648451777575089,0.1458139453970501,0.1332253422168407,0.1529396979646303,0.1508290151243385
26,2.0,7.0,0.2549863885737032,0.2684074114218556,0.2487440808278919,0.2370991040747015,0.1537539998359627
27,2.0,8.0,0.1856696930879264,0.1831967352159391,0.1648979548556368,0.1700504967341649,0.1532234174136822
28,2.0,9.0,0.1390913194353784,0.1306012173558276,0.1229174665021052,0.1276512819821446,0.1532182691363017
29,2.0,10.0,0.1597439529292704,0.1452185173216168,0.132418184166367,0.1533261811298745,0.1526018927734604
30,2.0,11.0,0.1899037089680904,0.2010700331726559,0.1924351899396272,0.1796203583294116,0.1552899699293747
31,2.0,12.0,0.2005265879690922,0.2020128846072215,0.1867432480159571,0.1860219706498365,0.1525009015010704
32,2.0,13.0,0.1558192600395657,0.1310713651010473,0.1194424448887449,0.1491954806780855,0.152228634574693
33,2.0,14.0,0.1448278828656101,0.1199780195238017,0.1080513014823763,0.1438082008167007,0.1523788384870161
34,2.0,15.0,0.1636639222741715,0.137042463347068,0.1285173832884009,0.15922111432802,0.1523909565116357
35,2.0,16.0,0.2525012321693232,0.2726960732289769,0.2470317021517841,0.2375292563730762,0.1552091270952189
36,2.0,17.0,0.1684919510684118,0.1703050922491796,0.154450397551908,0.1506972547204615,0.1515442273569892
37,2.0,18.0,0.2269353963145946,0.230244355994174,0.2187186438290988,0.2069680361524035,0.1535431920352448
38,2.0,19.0,0.1455676292554495,0.1413362939409781,0.1333365786310022,0.1290500952051764,0.1532916096203891
39,2.0,20.0,0.1874840147991763,0.1941175573032907,0.181095178050695,0.1735533419405981,0.1523471092043904
40,3.0,1.0,0.1412094053722405,0.1257137781881586,0.1151292996439099,0.1337006765755711,0.1521199720029791
41,3.0,2.0,0.1746917901828177,0.1797473983046083,0.1623528170824108,0.1591784763925512,0.152495364173407
42,3.0,3.0,0.2250668644404827,0.2427408250540786,0.2133264939073829,0.2052470020078997,0.1531535569896206
43,3.0,4.0,0.1707681786881495,0.1709025616072317,0.1604337530706528,0.1665214566386418,0.1530051161736515
44,3.0,5.0,0.1671738390074579,0.1697270617784065,0.1557513083574502,0.1518715619269482,0.1525165210350661
45,3.0,6.0,0.1274798522194979,0.1141536585228259,0.1088240667099809,0.121437097046486,0.1527717242719578
46,3.0,7.0,0.1228217453193289,0.106530815891822,0.1015116144667584,0.1146501771341727,0.1522036359791325
47,3.0,8.0,0.1318027298171337,0.1162078078134592,0.1081471208754756,0.1270853655078199,0.153001013082588
48,3.0,9.0,0.1545776382792963,0.1600198054683867,0.1504787977758378,0.1408040292366367,0.1526424939058061
49,3.0,10.0,0.1281718986120917,0.1142884717590291,0.1048368993405,0.1267760302802324,0.152545368996048
50,3.0,11.0,0.1493186835610715,0.1293660793930289,0.1090038592861739,0.1537588456563372,0.152370448743244
51,3.0,12.0,0.1625973093802061,0.1581687752729592,0.1445852215734056,0.1493941662268128,0.1529574149718906
52,3.0,13.0,0.1213314350458479,0.1083090308996528,0.1001310173676592,0.1193920066140857,0.1530848289321481
53,3.0,14.0,0.2208999605637364,0.2441365338863434,0.2186547834228112,0.206104839865473,0.1547139316813665
54,3.0,15.0,0.2014823198819532,0.1864314107235641,0.1541312660958998,0.2050328353605639,0.1527106518532766
