,Base Seed,Fine-Tune Seed,Open,High,Low,Close,Volume
0,1.0,1.0,0.3944593883320829,0.3429606949061125,0.4267719176119005,0.3979749527299208,0.1526565654866037
1,1.0,2.0,1.0274004279281568,1.4400482976127518,0.8563971048491402,0.8938620317625736,0.1525828636614329
2,1.0,3.0,0.2591053572950177,0.4201956568340567,0.2178305150204639,0.2896736259277264,0.1527855253997664
3,1.0,4.0,0.7351031576412742,1.126695062897345,0.612166921871219,0.769928426558263,0.1534334784848711
4,1.0,5.0,0.2181774933907625,0.4862993002025919,0.1925679455110273,0.2502955444673321,0.1536149563348477
5,1.0,6.0,0.4722468546621735,0.4760002209888056,0.4510393920161435,0.4408704494328913,0.1557336384699308
6,1.0,7.0,0.5719211907678196,0.587483024489085,0.5431854573895286,0.5287926457158973,0.1567934192130399
7,1.0,8.0,0.4981457806820062,0.5031265233509897,0.4751937468192711,0.4606312495184819,0.156520665487811
8,1.0,9.0,0.287169978691242,0.5524049114992694,0.1985420205780278,0.2905490605112285,0.1532918345407876
9,1.0,10.0,1.6691416439660152,2.3280620013295303,1.3236107880414063,1.6448965316566435,0.1517344990463638
10,1.0,11.0,0.4974617955994622,0.5050642311913972,0.4729351791177178,0.4593191902692095,0.1575725124438423
11,1.0,12.0,0.5840249422644674,0.9307463325190262,0.4419005062681394,0.5904225535384383,0.1533751427973602
12,1.0,13.0,0.3203658298592469,0.2436781882241705,0.3779643532418907,0.3290720940311332,0.1528928964218433
13,1.0,14.0,11.044528017440363,15.030524578990851,8.419127656137736,10.129697364011012,0.1517209629954301
14,1.0,15.0,0.3368865024525606,0.553210889542559,0.2562068884654617,0.3596458045444713,0.1532348121229014
15,1.0,16.0,0.7146609309980126,1.2705105680847226,0.6845814006806605,0.8190718828451925,0.1530478885658694
16,1.0,17.0,0.3349040272171472,0.2687470996719603,0.3556791115955099,0.3203922831711063,0.1529658425227496
17,1.0,18.0,0.2825132773994039,0.2385007737944182,0.3293045506322871,0.2791671022778488,0.1554335787313147
18,1.0,19.0,0.2857174180522437,0.5122215623617783,0.2126411329376603,0.2724904055532928,0.1543547080768953
19,1.0,20.0,4.221579525031917,5.131682200148276,3.388807169802186,3.667155687374433,0.1528131717561035
20,2.0,1.0,3.0283866148997336,2.650142479153245,2.7116460062404006,3.195836377375972,0.1521956127067729
21,2.0,2.0,0.4321605241470774,0.4466844403689698,0.4211368026362977,0.3980972621144504,0.1551962744909659
22,2.0,3.0,0.9102936036555788,0.7903679068742447,0.7608003926635218,1.007183922372325,0.1536311693812136
23,2.0,4.0,0.7018662925368643,0.7176078655948204,0.6602690387671666,0.6634994416394931,0.1570957968531421
24,2.0,5.0,0.4551157050470645,0.2921223981780518,0.3051235629207062,0.553548874060686,0.153186927945737
25,2.0,6.0,0.5259694006250099,0.5330993326744671,0.4986378028562063,0.4848741014533508,0.1551405016629338
26,2.0,7.0,1.758408167244572,1.8486868468927176,1.687341474876603,1.7441006774571637,0.2481826321618011
27,2.0,8.0,0.6417335392666821,0.5632997615887083,0.545539166002867,0.7104855788757157,0.1566467537183821
28,2.0,9.0,0.4505183185619789,0.4554796404068299,0.428813214595111,0.4141992082245728,0.1558588029968048
29,2.0,10.0,0.4702679543485013,0.4871982594026628,0.4543884312241397,0.4368273120548178,0.1542436844969349
30,2.0,11.0,0.4549327883960896,0.4604370426346146,0.4328939068335104,0.4177302071524361,0.1540232680382872
31,2.0,12.0,0.8161523234661869,0.7547666566545035,0.703296066501385,0.8931508464137059,0.156751425604473
32,2.0,13.0,0.9996736708258442,0.8546832046310991,0.7902645550950452,1.0923607957854962,0.1532003172488416
33,2.0,14.0,1.1391948237258824,0.98262164987001,0.9507229728374622,1.223552203017874,0.1525759176456408
34,2.0,15.0,1.5534659685640049,1.3493748160196182,1.417301988540688,1.6811685648919985,0.1528931634087909
35,2.0,16.0,0.6006617959387305,0.6099077659271046,0.568843641853644,0.5619080823852802,0.1564134166215907
36,2.0,17.0,0.5063746895037862,0.5226587800355079,0.4940645306334699,0.4706359266113452,0.154155463248607
37,2.0,18.0,0.8185070251129711,0.7905668967263724,0.5877867973415515,0.843275534399304,0.1526238601373528
38,2.0,19.0,0.9039647662742482,0.7180771416376601,0.7415911912944371,0.8432485428839833,0.1538140239579351
39,2.0,20.0,4.487040637021519,4.071509261700834,3.695942464907784,4.550694771427555,0.1522911175733564
40,3.0,1.0,0.4853014713513646,0.4890091597351053,0.4610937693174223,0.4477977101620029,0.1529927487567771
41,3.0,2.0,0.2703274816402352,0.4359419657835219,0.2407112938723402,0.3581293531056416,0.1539560605782486
42,3.0,3.0,1.7807086942194157,1.8654609202158128,1.7421743927378774,1.7794174534375664,0.1948671232753161
43,3.0,4.0,0.4803498065692086,0.7298084287100498,0.3990353900303024,0.5810072463147683,0.1530048594410588
44,3.0,5.0,0.8900116045055418,0.93990501566524,0.8385787565090862,0.8700500106425425,0.1552916228321979
45,3.0,6.0,4.155050972966555,5.975798202723405,3.4989145639829125,4.373898062248536,0.1529664650173773
46,3.0,7.0,0.8139688617956049,1.2562574822708954,0.7125191680581529,0.9716340460938552,0.1521787040356226
47,3.0,8.0,0.3593398006013544,0.328859617975374,0.3717321079261382,0.3347116634012774,0.154884120769558
48,3.0,9.0,0.4055510679949892,0.3690997809341997,0.4031406496502697,0.3675854364861346,0.1556281769383195
49,3.0,10.0,0.3998613609624539,0.3558239345988773,0.3995735526339045,0.3624035237685016,0.1529298916232369
50,3.0,11.0,0.5378097129077865,0.875139610765285,0.4051813171570629,0.6438257052347878,0.1540882880173958
51,3.0,12.0,0.4312881832864747,0.4042224014471667,0.4551993802943506,0.3887352236817237,0.1549651863678914
52,3.0,13.0,0.3295913075283883,0.2917075688426134,0.3498042836613935,0.3188966358869119,0.1540194688755775
53,3.0,14.0,0.1895215852409705,0.4919374128385899,0.1891570339161533,0.3538587704772325,0.1535971020703066
54,3.0,15.0,0.6466177213178029,1.1479147287832254,0.6511097201724807,0.9204482199489612,0.1532103018783599
55,3.0,16.0,1.6639118362587206,2.292846425801325,1.4678228211010826,1.845932650915432,0.1553018101983965
56,3.0,17.0,0.569842309181157,0.5844297762603916,0.5383281761316199,0.5336708762017558,0.1553034322573576
57,3.0,18.0,2.311805034421909,3.336680306241594,1.8767342908292777,2.4868930372727056,0.1524091210672031
58,3.0,19.0,0.4968944641698964,0.5028281709318734,0.4727734279966824,0.4622333338596784,0.1550440169953219
59,3.0,20.0,1.3657730108517911,2.016906169472445,1.155857330428394,1.5453473594790077,0.1525394084440714
60,4.0,1.0,0.4525869965587317,0.4512199196897808,0.4310003759355584,0.4200570739864831,0.1519483719252042
61,4.0,2.0,0.2346867817825819,0.2491355480863907,0.2876255176108311,0.2600269918201673,0.1535514705408909
62,4.0,3.0,0.4906800173105959,0.4966320036671337,0.4675717301645346,0.4560313111013072,0.1533761358139918
63,4.0,4.0,0.3560057160537197,0.3603374391614854,0.4004088762736224,0.3496750562314537,0.1532881496267483
64,4.0,5.0,0.2719671194310836,0.2832238569259972,0.2887994659560109,0.2764863400534255,0.1540615612533622
65,4.0,6.0,0.3664644496724962,0.3070816681868403,0.2917051894778675,0.407617505221877,0.1523628932540303
66,4.0,7.0,0.4639690139191467,0.4670383262265422,0.4424817402153308,0.4271957546697993,0.1531992710827801
67,4.0,8.0,1.6848526024984751,1.659818135945679,1.0801454268028774,1.4269556468619993,0.1530939888606647
68,4.0,9.0,0.5205604035394377,0.5117150299022813,0.3248124318337542,0.4969522919916986,0.1543296526088248
69,4.0,10.0,0.6340297866742204,0.5988670794897182,0.3814796035265926,0.527878137195705,0.1525433390781923
70,4.0,11.0,1.0865158603247074,1.1217508591030416,1.0014291061264529,1.0181755540681972,0.1738358375224624
71,4.0,12.0,1.6169815446680291,1.6823197132799752,1.5473470976979924,1.6111720204404751,0.2139133621932912
72,4.0,13.0,0.4220156612622909,0.4288621873063982,0.4079258643002926,0.3951207054800735,0.1530418563803608
73,4.0,14.0,0.6162801140543486,0.5161546035970275,0.3107745659175902,0.6084167256497067,0.1575030476617166
74,4.0,15.0,0.5423872193896612,0.5565472897338809,0.324409923098916,0.484616251363676,0.1535083301222266
75,4.0,16.0,0.5410544022420608,0.5493909847352667,0.5113609034917163,0.4981141452789379,0.1570364527692896
76,4.0,17.0,0.8606083912137635,0.8842151942688687,0.7955465741833749,0.8052720361970414,0.1642549638683723
77,4.0,18.0,0.495263246872732,0.5006202802376247,0.470271661555306,0.4618006571021563,0.1543748954010017
78,4.0,19.0,3.7325452252751936,3.704600594750524,2.8030024557729822,3.1720000565246904,0.152527248977998
79,4.0,20.0,0.4788851576972837,0.4773676317413051,0.2933776710417507,0.4291708754447084,0.1525676916642411
80,5.0,1.0,0.4297829611237558,0.42887678162768156,0.4096310235160701,0.3963262753582749,0.15306326697502715
81,5.0,2.0,2.1314846006411194,2.727688506801811,1.9028498401815839,2.5156145035800983,0.15359594967381715
82,5.0,3.0,0.5613318040877564,0.5742432895367283,0.5353546523383631,0.5220677220158462,0.1563639910177963
83,5.0,4.0,0.8112657508568074,0.8466202410868208,0.7649141698178854,0.7931368630623439,0.1560232864238177
84,5.0,5.0,0.6285106130645662,0.8720792892569978,0.5366208230996363,0.8382487054893837,0.1523826318137116
85,5.0,6.0,0.48099605078641855,0.4808674431435236,0.46290447949942065,0.44661295790792327,0.15425238367025454
86,5.0,7.0,1.4087847030018192,1.828197335601442,1.2265429464913409,1.687688463960521,0.15218312098167616
87,5.0,8.0,0.6404156535186332,0.9901109955787385,0.4689784251434911,0.8854121629427787,0.15337604814810116
88,5.0,9.0,0.49941961164930593,0.7261328959754256,0.4713390336178292,0.699258643766134,0.15499320580851886
89,5.0,10.0,8.618460630836971,10.798967186616247,7.758503224329922,9.565968026275854,0.15305363501589206
90,5.0,11.0,0.36276818675367567,0.32512055597210826,0.37469955965933766,0.3190509877131154,0.15554830478535853
91,5.0,12.0,0.5390964465093451,0.5504911136025895,0.5112820180391343,0.5027812384346257,0.15518196240085522
92,5.0,13.0,0.5090970162227545,0.5179912561902621,0.48502391543974205,0.47274428606993496,0.1546606265023692
93,5.0,14.0,0.43542572695131554,0.43471551078622456,0.41577453749503357,0.4010417249822355,0.15455995274860404
94,5.0,15.0,0.5010806980540464,0.7140374935693578,0.39984828275686035,0.6584751960812886,0.15404122184597435
95,5.0,16.0,0.4812430587362962,0.4732535252111121,0.45133213196629174,0.43298149162541466,0.15354249142963963
96,5.0,17.0,1.0257409933994226,1.0481523348452433,0.9812140841170541,1.014010497303865,0.16115984009774964
97,5.0,18.0,0.3844167588205856,0.33775747913838017,0.3958753602824802,0.3319973553061845,0.15445401785552307
98,5.0,19.0,1.1576873060708368,1.285825872512742,0.9283823909944601,1.3474687573332502,0.15386775693096694
99,5.0,20.0,0.7983720914430703,1.0562771444387933,0.6961757099105532,0.9737365255509247,0.1541280939078648
