,Stock,Type,Start Date,End Date,Seed,Open,High,Low,Close,Volume
0,^GSPTSE,Transformer,2022-01-01,2024-01-01,1,0.2066862451227309,0.2039202080285115,0.2172841415651994,0.2353697653226925,0.1731671399991702
1,^GSPTSE,Transformer,2022-01-01,2024-01-01,2,0.220488963493365,0.2206721715223198,0.2404997848226246,0.2544955499753115,0.1737638826578235
2,^GSPTSE,Transformer,2022-01-01,2024-01-01,3,0.1570517129504563,0.1579773918032695,0.165659326877759,0.1745759641786983,0.1768156160092142
3,^GSPTSE,Transformer,2022-01-01,2024-01-01,4,0.1614839226898653,0.1645797944553653,0.1721385246305952,0.1815241783145563,0.1791568263906965
4,^GSPTSE,Transformer,2022-01-01,2024-01-01,5,0.2702211997477489,0.2692187065675516,0.283962606771369,0.3013570531531904,0.1720130289046792
5,^GSPTSE,Transformer,2022-01-01,2024-01-01,6,0.1582544962282642,0.1640074686148256,0.1733589597282691,0.1849377106970691,0.1756144123526535
6,^GSPTSE,Transformer,2022-01-01,2024-01-01,7,0.2175757480437359,0.2233723472579097,0.2375324721230257,0.2497763461573644,0.1762912361256673
7,^GSPTSE,Transformer,2022-01-01,2024-01-01,8,0.1527348266426985,0.1552679796845373,0.1700218174168316,0.1854056247487662,0.1747230468745848
8,^GSPTSE,Transformer,2022-01-01,2024-01-01,9,0.1925708746520732,0.1879527336141825,0.2068584876272509,0.2210522210199442,0.1737224000562398
9,^GSPTSE,Transformer,2022-01-01,2024-01-01,10,0.2493433584424505,0.2538489573064094,0.2684501813372206,0.2858253386180656,0.1755188611622242
10,^GSPTSE,Transformer,2022-01-01,2024-01-01,11,0.219104824058681,0.2285560761165979,0.2414778214265628,0.2634883775471345,0.1750486640937648
11,^GSPTSE,Transformer,2022-01-01,2024-01-01,12,0.1383673841388741,0.1419241416672845,0.1488988614446756,0.1583103847168678,0.1754324756906184
12,^GSPTSE,Transformer,2022-01-01,2024-01-01,13,0.1990840146520281,0.1996998804085858,0.2127313414580922,0.227491971074199,0.171034653294214
13,^GSPTSE,Transformer,2022-01-01,2024-01-01,14,0.1592616084818467,0.1581458100450006,0.1694617111033076,0.187517643500644,0.1786963775374326
14,^GSPTSE,Transformer,2022-01-01,2024-01-01,15,0.1907516595075348,0.1852065543007841,0.2036927337644166,0.2179638088814662,0.1737408020787797
15,^GSPTSE,Transformer,2022-01-01,2024-01-01,16,0.1395734065579124,0.1398258659738403,0.1430350363845869,0.1554562122898361,0.1766031425260901
16,^GSPTSE,Transformer,2022-01-01,2024-01-01,17,0.1889730596059347,0.1948997437752578,0.2014381838409803,0.224122552423478,0.1747580257461712
17,^GSPTSE,Transformer,2022-01-01,2024-01-01,18,0.1658772450018864,0.1620777031830254,0.1744677774067773,0.192731013754675,0.1743008376168733
18,^GSPTSE,Transformer,2022-01-01,2024-01-01,19,0.1412971589505186,0.1465994387202044,0.1525056215746246,0.1632362029571088,0.1761260413877715
19,^GSPTSE,Transformer,2022-01-01,2024-01-01,20,0.1581127012896733,0.1610026764967532,0.1750381940040245,0.188866666393755,0.1752654381300496
20,^GSPTSE,Transformer,2022-01-01,2024-01-01,21,0.184129983520236,0.1834756163711217,0.204154840010583,0.2201945825167534,0.1751586682915314
21,^GSPTSE,Transformer,2022-01-01,2024-01-01,22,0.2033960494767593,0.2095474866067302,0.226366531829631,0.2423190899630514,0.1757911442624652
22,^GSPTSE,Transformer,2022-01-01,2024-01-01,23,0.1675008147017094,0.1637981104682529,0.1888453269441131,0.200563614671712,0.1721376960790902
23,^GSPTSE,Transformer,2022-01-01,2024-01-01,24,0.2036131893735189,0.2040271315760667,0.2179588249190563,0.2304438028523623,0.1758405652080169
24,^GSPTSE,Transformer,2022-01-01,2024-01-01,25,0.2017997329248775,0.2115159865740291,0.2191748675616158,0.2443128468091705,0.1749249483036339
25,^GSPTSE,Transformer,2022-01-01,2024-01-01,26,0.2550117975096864,0.255075576656936,0.2789619628809448,0.2905701914862666,0.1720616387098773
26,^GSPTSE,Transformer,2022-01-01,2024-01-01,27,0.1401985249622221,0.1406010435809093,0.1491549066779574,0.1617923003993684,0.1765258105877476
27,^GSPTSE,Transformer,2022-01-01,2024-01-01,28,0.2267402428063728,0.2280937704124239,0.2361993079233734,0.2595742036282891,0.1753078142160508
28,^GSPTSE,Transformer,2022-01-01,2024-01-01,29,0.2182946202364701,0.217160347594056,0.239905053783404,0.2506344042373347,0.1729213571402154
29,^GSPTSE,Transformer,2022-01-01,2024-01-01,30,0.2415734916970978,0.2476784389937648,0.2604750452051555,0.2738428901280994,0.1769167870815292
30,^GSPTSE,Transformer,2022-01-01,2024-01-01,31,0.1427088748897351,0.1418746141898401,0.1528097459498899,0.1619767055207664,0.1761585943454607
31,^GSPTSE,Transformer,2022-01-01,2024-01-01,32,0.1435401377154898,0.1463338390464151,0.1523030074803397,0.1665639581690715,0.1776293411090788
32,^GSPTSE,Transformer,2022-01-01,2024-01-01,33,0.2238649548447306,0.2255821315184449,0.2268899277297426,0.2399328512397498,0.176187420055583
33,^GSPTSE,Transformer,2022-01-01,2024-01-01,34,0.1747805923797367,0.1783695475146285,0.1919302442701291,0.2059783833120815,0.1765338252148159
34,^GSPTSE,Transformer,2022-01-01,2024-01-01,35,0.1646888632644564,0.1709272268665839,0.1776437376825002,0.1932855528090815,0.1780044568562371
35,^GSPTSE,Transformer,2022-01-01,2024-01-01,36,0.1765860173012229,0.1810936511137321,0.1924954982702151,0.2074675470332234,0.173159833120833
36,^GSPTSE,Transformer,2022-01-01,2024-01-01,37,0.1575703614661339,0.1546610576868258,0.1716038010585597,0.1883018952576945,0.1727026424394297
37,^GSPTSE,Transformer,2022-01-01,2024-01-01,38,0.1937556525730693,0.1788928746650425,0.1921982195238687,0.2077439580592715,0.173085725099316
38,^GSPTSE,Transformer,2022-01-01,2024-01-01,39,0.2420676924604995,0.2372498798737172,0.2595037893009342,0.2767698424472823,0.1734191533778217
39,^GSPTSE,Transformer,2022-01-01,2024-01-01,40,0.18467631979248,0.1819447857504257,0.186089750659287,0.2092920310242075,0.1677282397790254
40,^GSPTSE,Transformer,2022-01-01,2024-01-01,41,0.2383713608784274,0.2361675550876993,0.2566406439945483,0.2725662965434697,0.1724539311206587
41,^GSPTSE,Transformer,2022-01-01,2024-01-01,42,0.1516527405645488,0.1539810138032329,0.1664067169985048,0.1915275790017432,0.174402359408115
42,^GSPTSE,Transformer,2022-01-01,2024-01-01,43,0.2521680421896243,0.2573619325859008,0.2644560267022264,0.282514233538407,0.1786624167668903
43,^GSPTSE,Transformer,2022-01-01,2024-01-01,44,0.2691666491707496,0.2697295261361638,0.2859492740882214,0.3073091784018658,0.1725655468066936
44,^GSPTSE,Transformer,2022-01-01,2024-01-01,45,0.1850269551713911,0.1924283101265874,0.1920065639853683,0.2041284883438781,0.177027650977029
45,^GSPTSE,Transformer,2022-01-01,2024-01-01,46,0.1794250555435424,0.1819555162399014,0.1952373815105039,0.2034458906987157,0.1733199043848919
46,^GSPTSE,Transformer,2022-01-01,2024-01-01,47,0.2026641284245524,0.2028672768266677,0.2169577566622006,0.2364627324188489,0.1739607223685541
47,^GSPTSE,Transformer,2022-01-01,2024-01-01,48,0.1690399649205808,0.1682515008274571,0.1804251763101429,0.194466342840515,0.1758337104938847
48,^GSPTSE,Transformer,2022-01-01,2024-01-01,49,0.1906836708646366,0.1853031106155934,0.1912121634621171,0.2024140118733735,0.1739650980086431
49,^GSPTSE,Transformer,2022-01-01,2024-01-01,50,0.2133804318472451,0.208162371190807,0.2322319921934328,0.2437786925638993,0.1713712568270353
50,^GSPTSE,Transformer,2022-09-01,2024-09-01,1,0.2269245809942533,0.2363489549652266,0.2299961274410095,0.2571515036691609,0.2476625629869962
51,^GSPTSE,Transformer,2022-09-01,2024-09-01,2,0.2924579417512009,0.3131408543182098,0.27883931941783,0.3251030017369908,0.2485088308372499
52,^GSPTSE,Transformer,2022-09-01,2024-09-01,3,0.2619215842761043,0.2822897183444778,0.2542491066906638,0.2905605294339047,0.248402257367033
53,^GSPTSE,Transformer,2022-09-01,2024-09-01,4,0.2891238601837373,0.3097960407524947,0.2770964614688211,0.3184265631863854,0.2474384252206374
54,^GSPTSE,Transformer,2022-09-01,2024-09-01,5,0.2564475315878556,0.2780123427012588,0.2536245050096596,0.2907945241012633,0.2560810809439059
55,^GSPTSE,Transformer,2022-09-01,2024-09-01,6,0.4090106546130712,0.4353453256534559,0.3600881462982636,0.4175211157087782,0.248038578871482
56,^GSPTSE,Transformer,2022-09-01,2024-09-01,7,0.2342003848325488,0.2508484884084469,0.2353737720596537,0.2660090571265145,0.2505234481017455
57,^GSPTSE,Transformer,2022-09-01,2024-09-01,8,0.2648653319709191,0.2837293992616232,0.253135410877254,0.2886802817795365,0.2480077286904005
58,^GSPTSE,Transformer,2022-09-01,2024-09-01,9,0.2424088706121664,0.2520428714995739,0.2442231691706893,0.276200857522797,0.2509062436029524
59,^GSPTSE,Transformer,2022-09-01,2024-09-01,10,0.2761145651635688,0.2964455359111123,0.2612885896449506,0.2986240520902729,0.2521169072932148
60,^GSPTSE,Transformer,2022-09-01,2024-09-01,11,0.2878647978298013,0.3117632708554183,0.2735362932531079,0.3163082379133091,0.2534218481040659
61,^GSPTSE,Transformer,2022-09-01,2024-09-01,12,0.2498306275322636,0.2666630145378869,0.239884929438015,0.2697761492067803,0.2503759102026849
62,^GSPTSE,Transformer,2022-09-01,2024-09-01,13,0.2284799915922319,0.2470523833954939,0.2308545508549698,0.2591629118085772,0.249519068073055
63,^GSPTSE,Transformer,2022-09-01,2024-09-01,14,0.2427551309595642,0.2651089271164424,0.2414358381112492,0.2742410124761626,0.2558125831763692
64,^GSPTSE,Transformer,2022-09-01,2024-09-01,15,0.2740091339491804,0.2981180442212833,0.2652115616891214,0.306821417751329,0.2501232676199565
65,^GSPTSE,Transformer,2022-09-01,2024-09-01,16,0.2945152260200823,0.3165972973372159,0.2768993470260019,0.3191398132810021,0.2483728055987737
66,^GSPTSE,Transformer,2022-09-01,2024-09-01,17,0.2531016197302452,0.2726343706672327,0.2502151649241067,0.2832175927218257,0.2481664202308317
67,^GSPTSE,Transformer,2022-09-01,2024-09-01,18,0.3028355606142532,0.3259343075639298,0.2868250573774418,0.3317033846516778,0.2490010913907917
68,^GSPTSE,Transformer,2022-09-01,2024-09-01,19,0.2369318548083439,0.2561143413820784,0.2390317510553421,0.2720937458835013,0.2491189586097794
69,^GSPTSE,Transformer,2022-09-01,2024-09-01,20,0.2852082076704917,0.3077007667495391,0.2697901500881945,0.3099314163906975,0.2527393308009179
70,^GSPTSE,Transformer,2022-09-01,2024-09-01,21,0.2305881009229885,0.2440204208022945,0.2354103307633899,0.2685592069971471,0.2489932801810768
71,^GSPTSE,Transformer,2022-09-01,2024-09-01,22,0.2664243292507289,0.2884747352161987,0.2670533247298324,0.3076581783556092,0.2508972144351726
72,^GSPTSE,Transformer,2022-09-01,2024-09-01,23,0.2990080166358554,0.320636383665421,0.2726457711321509,0.3158010776639448,0.2532744165313004
73,^GSPTSE,Transformer,2022-09-01,2024-09-01,24,0.2548096398582055,0.2751203447776451,0.2539288226252438,0.2920471227116987,0.2489845886898378
74,^GSPTSE,Transformer,2022-09-01,2024-09-01,25,0.2947173265570415,0.3194009384266209,0.2807566955374398,0.3246332598495093,0.249894348607948
75,^GSPTSE,Transformer,2022-09-01,2024-09-01,26,0.3013770864864225,0.3235689333308691,0.278870900127599,0.3209607343352751,0.2536942244575299
